review_date,original_text,rating_score,translated_text,cleaned_text,tokenized_text,initial_token_count,stopword_removed_text,token_count,stemmed_text,ulasan_bersih,lexicon_score,lexicon_to_rating,sentiment_label,Platform
,Apk nya bagus tapi berbayar jadi gak niat mau nonton,1,Apk nya bagus tapi berbayar jadi gak niat mau nonton,apk nya bagus tapi berbayar jadi gak niat mau nonton,"['apk', 'nya', 'bagus', 'tapi', 'berbayar', 'jadi', 'gak', 'niat', 'mau', 'nonton']",10,"['apk', 'berbayar', 'niat', 'nonton']",4,"['apk', 'bayar', 'niat', 'nonton']",apk bayar niat nonton,-3,2,Negatif,Play Store
,saya baru langganan dan menggunakannya di laptop. satu hal yang saya kecewa yaitu kenapa kalau memilih grafik hd seperti 1080p gak tetap 1080p tapi terkadang turun naik grafiknya. saya harap grafiknya bisa di setting hanya 1080p aja jangan turun. saya lebih baik lag tapi settingan grafik bisa stak hanya 1080p atau 720p.,3,saya baru langganan dan menggunakannya di laptop. satu hal yang saya kecewa yaitu kenapa kalau memilih grafik hd seperti 1080p gak tetap 1080p tapi terkadang turun naik grafiknya. saya harap grafiknya bisa di setting hanya 1080p aja jangan turun. saya lebih baik lag tapi settingan grafik bisa stak hanya 1080p atau 720p.,saya baru langganan dan menggunakannya di laptop satu hal yang saya kecewa yaitu kenapa kalau memilih grafik hd seperti p gak tetap p tapi terkadang turun naik grafiknya saya harap grafiknya bisa di setting hanya p aja jangan turun saya lebih baik lag tapi settingan grafik bisa stak hanya p atau p,"['saya', 'baru', 'langganan', 'dan', 'menggunakannya', 'di', 'laptop', 'satu', 'hal', 'yang', 'saya', 'kecewa', 'yaitu', 'kenapa', 'kalau', 'memilih', 'grafik', 'hd', 'seperti', 'p', 'gak', 'tetap', 'p', 'tapi', 'terkadang', 'turun', 'naik', 'grafiknya', 'saya', 'harap', 'grafiknya', 'bisa', 'di', 'setting', 'hanya', 'p', 'aja', 'jangan', 'turun', 'saya', 'lebih', 'baik', 'lag', 'tapi', 'settingan', 'grafik', 'bisa', 'stak', 'hanya', 'p', 'atau', 'p']",52,"['langganan', 'menggunakannya', 'laptop', 'kecewa', 'memilih', 'grafik', 'hd', 'p', 'p', 'terkadang', 'turun', 'grafiknya', 'harap', 'grafiknya', 'setting', 'p', 'turun', 'lag', 'settingan', 'grafik', 'stak', 'p', 'p']",23,"['langgan', 'guna', 'laptop', 'kecewa', 'pilih', 'grafik', 'hd', 'p', 'p', 'terkadang', 'turun', 'grafik', 'harap', 'grafik', 'setting', 'p', 'turun', 'lag', 'settingan', 'grafik', 'stak', 'p', 'p']",langgan guna laptop kecewa pilih grafik hd p p terkadang turun grafik harap grafik setting p turun lag settingan grafik stak p p,-5,1,Negatif,Play Store
,kenapa harus berbayar sih beriklan gapapa Iki berbayar cooy,1,kenapa harus berbayar sih beriklan gapapa Iki berbayar cooy,kenapa harus berbayar sih beriklan gapapa iki berbayar cooy,"['kenapa', 'harus', 'berbayar', 'sih', 'beriklan', 'gapapa', 'iki', 'berbayar', 'cooy']",9,"['berbayar', 'sih', 'beriklan', 'gapapa', 'iki', 'berbayar', 'cooy']",7,"['bayar', 'sih', 'iklan', 'gapapa', 'iki', 'bayar', 'cooy']",bayar sih iklan gapapa iki bayar cooy,-6,1,Negatif,Play Store
,Mantap lah,5,Mantap lah,mantap lah,"['mantap', 'lah']",2,['mantap'],1,['mantap'],mantap,5,5,Positif,Play Store
,lemot,1,lemot,lemot,['lemot'],1,['lemot'],1,['lot'],lot,-5,1,Negatif,Play Store
,"Aplikasi yang sangat jelek, very very bad... sangat rugi mendownload aplikasi ini.",1,"Aplikasi yang sangat jelek, very very bad... sangat rugi mendownload aplikasi ini.",aplikasi yang sangat jelek very very bad sangat rugi mendownload aplikasi ini,"['aplikasi', 'yang', 'sangat', 'jelek', 'very', 'very', 'bad', 'sangat', 'rugi', 'mendownload', 'aplikasi', 'ini']",12,"['very', 'very', 'bad', 'rugi', 'mendownload']",5,"['very', 'very', 'bad', 'rugi', 'mendownload']",very very bad rugi mendownload,-9,1,Negatif,Play Store
,"Teks subtitle kecil banget, ga kelihatan, tolong sediakan teks yg lebih besar",2,"Teks subtitle kecil banget, ga kelihatan, tolong sediakan teks yg lebih besar",teks subtitle kecil banget ga kelihatan tolong sediakan teks yg lebih besar,"['teks', 'subtitle', 'kecil', 'banget', 'ga', 'kelihatan', 'tolong', 'sediakan', 'teks', 'yg', 'lebih', 'besar']",12,"['teks', 'subtitle', 'sediakan', 'teks']",4,"['teks', 'subtitle', 'sedia', 'teks']",teks subtitle sedia teks,-4,1,Negatif,Play Store
,Boikot,1,Boikot,boikot,['boikot'],1,['boikot'],1,['boikot'],boikot,0,3,Netral,Play Store
,Very Good...👍👍👍,5,Sangat bagus ... 👍👍👍,sangat bagus 👍👍👍,"['sangat', 'bagus', '👍👍👍']",3,['👍👍👍'],1,[''],,0,3,Netral,Play Store
,"tidsk bisa login , apk g guna",1,"tidsk bisa login , apk g guna",tidsk bisa login apk g guna,"['tidsk', 'bisa', 'login', 'apk', 'g', 'guna']",6,"['tidsk', 'login', 'apk', 'g']",4,"['tidsk', 'login', 'apk', 'g']",tidsk login apk g,0,3,Netral,Play Store
,Aku tidak bisa masuk dari pilem pilem jelek itu🤢,1,Aku tidak bisa masuk dari pilem pilem jelek itu🤢,aku tidak bisa masuk dari pilem pilem jelek itu🤢,"['aku', 'tidak', 'bisa', 'masuk', 'dari', 'pilem', 'pilem', 'jelek', 'itu🤢']",9,"['masuk', 'pilem', 'pilem', 'itu🤢']",4,"['masuk', 'pilem', 'pilem', 'itu']",masuk pilem pilem itu,-5,1,Negatif,Play Store
,Aplikasi Menyusahkan pengguna,1,Aplikasi Menyusahkan pengguna,aplikasi menyusahkan pengguna,"['aplikasi', 'menyusahkan', 'pengguna']",3,"['menyusahkan', 'pengguna']",2,"['susah', 'guna']",susah guna,-2,2,Negatif,Play Store
,"Aplikasi sampah, mau login aja susah bener, traffic tidak biasa segala macem, kalo gak niat gak usah bikin aplikasi dah, percuma saya langganan juga, padahal sebelumnya gak ada kendala kaya gini, kok sekarang malah rusak gini dah, padahal dulu aman² aja, tanggung jawab tu sama orang yang udah langganan",1,"Aplikasi sampah, mau login aja susah bener, traffic tidak biasa segala macem, kalo gak niat gak usah bikin aplikasi dah, percuma saya langganan juga, padahal sebelumnya gak ada kendala kaya gini, kok sekarang malah rusak gini dah, padahal dulu aman² aja, tanggung jawab tu sama orang yang udah langganan",aplikasi sampah mau login aja susah bener traffic tidak biasa segala macem kalo gak niat gak usah bikin aplikasi dah percuma saya langganan juga padahal sebelumnya gak ada kendala kaya gini kok sekarang malah rusak gini dah padahal dulu aman² aja tanggung jawab tu sama orang yang udah langganan,"['aplikasi', 'sampah', 'mau', 'login', 'aja', 'susah', 'bener', 'traffic', 'tidak', 'biasa', 'segala', 'macem', 'kalo', 'gak', 'niat', 'gak', 'usah', 'bikin', 'aplikasi', 'dah', 'percuma', 'saya', 'langganan', 'juga', 'padahal', 'sebelumnya', 'gak', 'ada', 'kendala', 'kaya', 'gini', 'kok', 'sekarang', 'malah', 'rusak', 'gini', 'dah', 'padahal', 'dulu', 'aman²', 'aja', 'tanggung', 'jawab', 'tu', 'sama', 'orang', 'yang', 'udah', 'langganan']",49,"['sampah', 'login', 'susah', 'bener', 'traffic', 'macem', 'kalo', 'niat', 'bikin', 'dah', 'langganan', 'kendala', 'kaya', 'gini', 'rusak', 'gini', 'dah', 'aman²', 'tanggung', 'tu', 'orang', 'langganan']",22,"['sampah', 'login', 'susah', 'bener', 'traffic', 'macem', 'kalo', 'niat', 'bikin', 'dah', 'langgan', 'kendala', 'kaya', 'gin', 'rusak', 'gin', 'dah', 'aman', 'tanggung', 'tu', 'orang', 'langgan']",sampah login susah bener traffic macem kalo niat bikin dah langgan kendala kaya gin rusak gin dah aman tanggung tu orang langgan,-20,1,Negatif,Play Store
,"Mau nonton slalu gk bsa, trus abis log out dari account premium malah jadi basic ... padahal uda bayar tahunan Scam kah ?",1,"Mau nonton slalu gk bsa, trus abis log out dari account premium malah jadi basic ... padahal uda bayar tahunan Scam kah ?",mau nonton slalu gk bsa trus abis log out dari account premium malah jadi basic padahal uda bayar tahunan scam kah,"['mau', 'nonton', 'slalu', 'gk', 'bsa', 'trus', 'abis', 'log', 'out', 'dari', 'account', 'premium', 'malah', 'jadi', 'basic', 'padahal', 'uda', 'bayar', 'tahunan', 'scam', 'kah']",21,"['nonton', 'slalu', 'gk', 'bsa', 'trus', 'abis', 'log', 'out', 'account', 'premium', 'basic', 'uda', 'bayar', 'tahunan', 'scam', 'kah']",16,"['nonton', 'slalu', 'gk', 'bsa', 'trus', 'abis', 'log', 'out', 'account', 'premium', 'basic', 'uda', 'bayar', 'tahun', 'scam', 'kah']",nonton slalu gk bsa trus abis log out account premium basic uda bayar tahun scam kah,-3,2,Negatif,Play Store
,Bagus,4,Bagus,bagus,['bagus'],1,[],0,[],,0,3,Netral,Play Store
,Bagaimana ini ada teksnya tapi gelap ga ada gambarnya,1,Bagaimana ini ada teksnya tapi gelap ga ada gambarnya,bagaimana ini ada teksnya tapi gelap ga ada gambarnya,"['bagaimana', 'ini', 'ada', 'teksnya', 'tapi', 'gelap', 'ga', 'ada', 'gambarnya']",9,"['teksnya', 'gelap', 'gambarnya']",3,"['teks', 'gelap', 'gambar']",teks gelap gambar,-10,1,Negatif,Play Store
,bagus,4,bagus,bagus,['bagus'],1,[],0,[],,0,3,Netral,Play Store
,Buruk.,1,Buruk.,buruk,['buruk'],1,['buruk'],1,['buruk'],buruk,-5,1,Negatif,Play Store
,"lancar-lancar aja kok ga ada kendala?login jg lancar, ya mungkin ada kesalahan pas login jdi gabisa",5,"lancar-lancar aja kok ga ada kendala?login jg lancar, ya mungkin ada kesalahan pas login jdi gabisa",lancarlancar aja kok ga ada kendalalogin jg lancar ya mungkin ada kesalahan pas login jdi gabisa,"['lancarlancar', 'aja', 'kok', 'ga', 'ada', 'kendalalogin', 'jg', 'lancar', 'ya', 'mungkin', 'ada', 'kesalahan', 'pas', 'login', 'jdi', 'gabisa']",16,"['lancarlancar', 'kendalalogin', 'jg', 'lancar', 'kesalahan', 'login', 'jdi', 'gabisa']",8,"['lancarlancar', 'kendalalogin', 'jg', 'lancar', 'salah', 'login', 'jdi', 'gabisa']",lancarlancar kendalalogin jg lancar salah login jdi gabisa,-6,1,Negatif,Play Store
,Basic pertanian sekarang lebih banyak k tanaman Hortikultura bidang tanaman buah buahan seperti durian d alpukat dll,4,Basic pertanian sekarang lebih banyak k tanaman Hortikultura bidang tanaman buah buahan seperti durian d alpukat dll,basic pertanian sekarang lebih banyak k tanaman hortikultura bidang tanaman buah buahan seperti durian d alpukat dll,"['basic', 'pertanian', 'sekarang', 'lebih', 'banyak', 'k', 'tanaman', 'hortikultura', 'bidang', 'tanaman', 'buah', 'buahan', 'seperti', 'durian', 'd', 'alpukat', 'dll']",17,"['basic', 'pertanian', 'k', 'tanaman', 'hortikultura', 'bidang', 'tanaman', 'buah', 'buahan', 'durian', 'd', 'alpukat', 'dll']",13,"['basic', 'tani', 'k', 'tanam', 'hortikultura', 'bidang', 'tanam', 'buah', 'buah', 'durian', 'd', 'alpukat', 'dll']",basic tani k tanam hortikultura bidang tanam buah buah durian d alpukat dll,-6,1,Negatif,Play Store
,jaringan tidak stabil,1,jaringan tidak stabil,jaringan tidak stabil,"['jaringan', 'tidak', 'stabil']",3,"['jaringan', 'stabil']",2,"['jaring', 'stabil']",jaring stabil,6,5,Positif,Play Store
,"Ada suara tapi tidak ada gambar, saya sudah bayar ini bagaimana ya?",2,"Ada suara tapi tidak ada gambar, saya sudah bayar ini bagaimana ya?",ada suara tapi tidak ada gambar saya sudah bayar ini bagaimana ya,"['ada', 'suara', 'tapi', 'tidak', 'ada', 'gambar', 'saya', 'sudah', 'bayar', 'ini', 'bagaimana', 'ya']",12,"['suara', 'gambar', 'bayar']",3,"['suara', 'gambar', 'bayar']",suara gambar bayar,-7,1,Negatif,Play Store
,bagus,3,bagus,bagus,['bagus'],1,[],0,[],,0,3,Netral,Play Store
,"Kesalahan koneksi 2 minggu, udah bayar bulanan nga bisa di pake nonton",1,"Kesalahan koneksi 2 minggu, udah bayar bulanan nga bisa di pake nonton",kesalahan koneksi minggu udah bayar bulanan nga bisa di pake nonton,"['kesalahan', 'koneksi', 'minggu', 'udah', 'bayar', 'bulanan', 'nga', 'bisa', 'di', 'pake', 'nonton']",11,"['kesalahan', 'koneksi', 'minggu', 'bayar', 'bulanan', 'nga', 'pake', 'nonton']",8,"['salah', 'koneksi', 'minggu', 'bayar', 'bulan', 'nga', 'pake', 'nonton']",salah koneksi minggu bayar bulan nga pake nonton,-12,1,Negatif,Play Store
,aneh,1,aneh,aneh,['aneh'],1,['aneh'],1,['aneh'],aneh,-4,1,Negatif,Play Store
,"Lumayan bagus dan harganya cukup terjangkau, tapi masih banyak yang harus diperbaiki terutama masalah eror saat streaming, saya menonton ditv yang berbeda padahal sudah mematikan tv sebelumnya tapi masih dianggap terlalu banyak orang yang menggunakan akun anda saat ini",2,"Lumayan bagus dan harganya cukup terjangkau, tapi masih banyak yang harus diperbaiki terutama masalah eror saat streaming, saya menonton ditv yang berbeda padahal sudah mematikan tv sebelumnya tapi masih dianggap terlalu banyak orang yang menggunakan akun anda saat ini",lumayan bagus dan harganya cukup terjangkau tapi masih banyak yang harus diperbaiki terutama masalah eror saat streaming saya menonton ditv yang berbeda padahal sudah mematikan tv sebelumnya tapi masih dianggap terlalu banyak orang yang menggunakan akun anda saat ini,"['lumayan', 'bagus', 'dan', 'harganya', 'cukup', 'terjangkau', 'tapi', 'masih', 'banyak', 'yang', 'harus', 'diperbaiki', 'terutama', 'masalah', 'eror', 'saat', 'streaming', 'saya', 'menonton', 'ditv', 'yang', 'berbeda', 'padahal', 'sudah', 'mematikan', 'tv', 'sebelumnya', 'tapi', 'masih', 'dianggap', 'terlalu', 'banyak', 'orang', 'yang', 'menggunakan', 'akun', 'anda', 'saat', 'ini']",39,"['lumayan', 'harganya', 'terjangkau', 'diperbaiki', 'eror', 'streaming', 'menonton', 'ditv', 'berbeda', 'mematikan', 'tv', 'dianggap', 'orang', 'akun']",14,"['lumayan', 'harga', 'jangkau', 'baik', 'eror', 'streaming', 'tonton', 'ditv', 'beda', 'mati', 'tv', 'anggap', 'orang', 'akun']",lumayan harga jangkau baik eror streaming tonton ditv beda mati tv anggap orang akun,-15,1,Negatif,Play Store
,"Ini gimana,ad suaranya aj tpi gambar video nya gak kluar,dari tdi udh coba berkali-kali uninstall ulang tetep aj gak bisa,tolong donk di perbaiki",1,"Ini gimana,ad suaranya aj tpi gambar video nya gak kluar,dari tdi udh coba berkali-kali uninstall ulang tetep aj gak bisa,tolong donk di perbaiki",ini gimanaad suaranya aj tpi gambar video nya gak kluardari tdi udh coba berkalikali uninstall ulang tetep aj gak bisatolong donk di perbaiki,"['ini', 'gimanaad', 'suaranya', 'aj', 'tpi', 'gambar', 'video', 'nya', 'gak', 'kluardari', 'tdi', 'udh', 'coba', 'berkalikali', 'uninstall', 'ulang', 'tetep', 'aj', 'gak', 'bisatolong', 'donk', 'di', 'perbaiki']",23,"['gimanaad', 'suaranya', 'aj', 'tpi', 'gambar', 'video', 'kluardari', 'tdi', 'coba', 'berkalikali', 'uninstall', 'ulang', 'tetep', 'aj', 'bisatolong', 'donk', 'perbaiki']",17,"['gimanaad', 'suara', 'aj', 'tpi', 'gambar', 'video', 'kluardari', 'tdi', 'coba', 'berkalikali', 'uninstall', 'ulang', 'tetep', 'aj', 'bisatolong', 'donk', 'baik']",gimanaad suara aj tpi gambar video kluardari tdi coba berkalikali uninstall ulang tetep aj bisatolong donk baik,-6,1,Negatif,Play Store
,Ini apaann masa harus bayar??hmm tpi gpplahh cuma bisa nonton trailernya doang tapi!,2,Ini apaann masa harus bayar??hmm tpi gpplahh cuma bisa nonton trailernya doang tapi!,ini apaann masa harus bayarhmm tpi gpplahh cuma bisa nonton trailernya doang tapi,"['ini', 'apaann', 'masa', 'harus', 'bayarhmm', 'tpi', 'gpplahh', 'cuma', 'bisa', 'nonton', 'trailernya', 'doang', 'tapi']",13,"['apaann', 'bayarhmm', 'tpi', 'gpplahh', 'nonton', 'trailernya', 'doang']",7,"['apaann', 'bayarhmm', 'tpi', 'gpplahh', 'nonton', 'trailer', 'doang']",apaann bayarhmm tpi gpplahh nonton trailer doang,-1,3,Netral,Play Store
,"Fitur screenshot gak bisa. Screenshot ajah gaperlu screen recording. Mau abadikan momen jadi gak bisa. Terus juga kenapa sering ""terlalu banyak orang yang menonton dengan akun anda"" padahal cuma aktif di 2 platform saja (maksimal kan 3?)",3,"Fitur screenshot gak bisa. Screenshot ajah gaperlu screen recording. Mau abadikan momen jadi gak bisa. Terus juga kenapa sering ""terlalu banyak orang yang menonton dengan akun anda"" padahal cuma aktif di 2 platform saja (maksimal kan 3?)",fitur screenshot gak bisa screenshot ajah gaperlu screen recording mau abadikan momen jadi gak bisa terus juga kenapa sering terlalu banyak orang yang menonton dengan akun anda padahal cuma aktif di platform saja maksimal kan,"['fitur', 'screenshot', 'gak', 'bisa', 'screenshot', 'ajah', 'gaperlu', 'screen', 'recording', 'mau', 'abadikan', 'momen', 'jadi', 'gak', 'bisa', 'terus', 'juga', 'kenapa', 'sering', 'terlalu', 'banyak', 'orang', 'yang', 'menonton', 'dengan', 'akun', 'anda', 'padahal', 'cuma', 'aktif', 'di', 'platform', 'saja', 'maksimal', 'kan']",35,"['fitur', 'screenshot', 'screenshot', 'ajah', 'gaperlu', 'screen', 'recording', 'abadikan', 'momen', 'orang', 'menonton', 'akun', 'aktif', 'platform', 'maksimal']",15,"['fitur', 'screenshot', 'screenshot', 'ajah', 'gaperlu', 'screen', 'recording', 'abadi', 'momen', 'orang', 'tonton', 'akun', 'aktif', 'platform', 'maksimal']",fitur screenshot screenshot ajah gaperlu screen recording abadi momen orang tonton akun aktif platform maksimal,0,3,Netral,Play Store
,"Aplikasi aneh aneh aneh aneh, gabisa masukin nomer HP",1,"Aplikasi aneh aneh aneh aneh, gabisa masukin nomer HP",aplikasi aneh aneh aneh aneh gabisa masukin nomer hp,"['aplikasi', 'aneh', 'aneh', 'aneh', 'aneh', 'gabisa', 'masukin', 'nomer', 'hp']",9,"['aneh', 'aneh', 'aneh', 'aneh', 'gabisa', 'masukin', 'nomer', 'hp']",8,"['aneh', 'aneh', 'aneh', 'aneh', 'gabisa', 'masukin', 'nomer', 'hp']",aneh aneh aneh aneh gabisa masukin nomer hp,-16,1,Negatif,Play Store
,gak bisa login,1,gak bisa login,gak bisa login,"['gak', 'bisa', 'login']",3,['login'],1,['login'],login,0,3,Netral,Play Store
,BLACK SCREEN DOANG,1,BLACK SCREEN DOANG,black screen doang,"['black', 'screen', 'doang']",3,"['black', 'screen', 'doang']",3,"['black', 'screen', 'doang']",black screen doang,-1,3,Netral,Play Store
,Aku gak tau gimana cara daftar nya tolong di bantu dongg😙😙😙,1,Aku gak tau gimana cara daftar nya tolong di bantu dongg😙😙😙,aku gak tau gimana cara daftar nya tolong di bantu dongg😙😙😙,"['aku', 'gak', 'tau', 'gimana', 'cara', 'daftar', 'nya', 'tolong', 'di', 'bantu', 'dongg😙😙😙']",11,"['tau', 'gimana', 'daftar', 'bantu', 'dongg😙😙😙']",5,"['tau', 'gimana', 'daftar', 'bantu', 'dongg']",tau gimana daftar bantu dongg,-11,1,Negatif,Play Store
,makin mahal aja lu Etdah ... mna gabisa login / daftar ... cuma bisa make nmr hp aja kah gada opsi Laen dih ... fix apk streaming Ter setres SE Gugel play 🤦🏻‍♂️,1,Lebih mahal Anda ... MNA GABISA Login / Daftar ... Buat saja NMR HP Aja Kah Gada Opsi Laen Dik ... Perbaiki APK Streaming Ter Setres Se Gugel Play 🤦🏻‍♂️,lebih mahal anda mna gabisa login daftar buat saja nmr hp aja kah gada opsi laen dik perbaiki apk streaming ter setres se gugel play 🤦🏻‍♂️,"['lebih', 'mahal', 'anda', 'mna', 'gabisa', 'login', 'daftar', 'buat', 'saja', 'nmr', 'hp', 'aja', 'kah', 'gada', 'opsi', 'laen', 'dik', 'perbaiki', 'apk', 'streaming', 'ter', 'setres', 'se', 'gugel', 'play', '🤦🏻\u200d♂️']",26,"['mahal', 'mna', 'gabisa', 'login', 'daftar', 'nmr', 'hp', 'kah', 'gada', 'opsi', 'laen', 'dik', 'perbaiki', 'apk', 'streaming', 'ter', 'setres', 'gugel', 'play', '🤦🏻\u200d♂️']",20,"['mahal', 'mna', 'gabisa', 'login', 'daftar', 'nmr', 'hp', 'kah', 'gada', 'opsi', 'laen', 'dik', 'baik', 'apk', 'streaming', 'ter', 'tres', 'gugel', 'play', '']",mahal mna gabisa login daftar nmr hp kah gada opsi laen dik baik apk streaming ter tres gugel play ,-3,2,Negatif,Play Store
,sangat membantu,1,sangat membantu,sangat membantu,"['sangat', 'membantu']",2,['membantu'],1,['bantu'],bantu,-4,1,Negatif,Play Store
,Aplikasi ini terlalu bagus,5,Aplikasi ini terlalu bagus,aplikasi ini terlalu bagus,"['aplikasi', 'ini', 'terlalu', 'bagus']",4,[],0,[],,0,3,Netral,Play Store
,"Ga ada yang gratis didunia ini, kawan",1,"Ga ada yang gratis didunia ini, kawan",ga ada yang gratis didunia ini kawan,"['ga', 'ada', 'yang', 'gratis', 'didunia', 'ini', 'kawan']",7,"['gratis', 'didunia', 'kawan']",3,"['gratis', 'dunia', 'kawan']",gratis dunia kawan,2,4,Positif,Play Store
,Ini kenapa ya koq gak ada gambarnya. Padahal baru top up langganan....,1,Ini kenapa ya koq gak ada gambarnya. Padahal baru top up langganan....,ini kenapa ya koq gak ada gambarnya padahal baru top up langganan,"['ini', 'kenapa', 'ya', 'koq', 'gak', 'ada', 'gambarnya', 'padahal', 'baru', 'top', 'up', 'langganan']",12,"['koq', 'gambarnya', 'top', 'up', 'langganan']",5,"['koq', 'gambar', 'top', 'up', 'langgan']",koq gambar top up langgan,4,5,Positif,Play Store
,Saat baru pertama kali mendownload aplikasi ini langsung ditampilkan ke layar login padahal saya sendiri blom membikin akun nya saat Diunisntall dan download lagi masih sama saja,1,Saat baru pertama kali mendownload aplikasi ini langsung ditampilkan ke layar login padahal saya sendiri blom membikin akun nya saat Diunisntall dan download lagi masih sama saja,saat baru pertama kali mendownload aplikasi ini langsung ditampilkan ke layar login padahal saya sendiri blom membikin akun nya saat diunisntall dan download lagi masih sama saja,"['saat', 'baru', 'pertama', 'kali', 'mendownload', 'aplikasi', 'ini', 'langsung', 'ditampilkan', 'ke', 'layar', 'login', 'padahal', 'saya', 'sendiri', 'blom', 'membikin', 'akun', 'nya', 'saat', 'diunisntall', 'dan', 'download', 'lagi', 'masih', 'sama', 'saja']",27,"['kali', 'mendownload', 'langsung', 'ditampilkan', 'layar', 'login', 'blom', 'membikin', 'akun', 'diunisntall', 'download']",11,"['kali', 'mendownload', 'langsung', 'tampil', 'layar', 'login', 'blom', 'bikin', 'akun', 'diunisntall', 'download']",kali mendownload langsung tampil layar login blom bikin akun diunisntall download,0,3,Netral,Play Store
,"Susah login padahal wifi lancar, otp setengah jam baru masuk",1,"Susah login padahal wifi lancar, otp setengah jam baru masuk",susah login padahal wifi lancar otp setengah jam baru masuk,"['susah', 'login', 'padahal', 'wifi', 'lancar', 'otp', 'setengah', 'jam', 'baru', 'masuk']",10,"['susah', 'login', 'wifi', 'lancar', 'otp', 'jam', 'masuk']",7,"['susah', 'login', 'wifi', 'lancar', 'otp', 'jam', 'masuk']",susah login wifi lancar otp jam masuk,-8,1,Negatif,Play Store
,Tidak dapat login padahal sudah terima kode verifikasi,3,Tidak dapat login padahal sudah terima kode verifikasi,tidak dapat login padahal sudah terima kode verifikasi,"['tidak', 'dapat', 'login', 'padahal', 'sudah', 'terima', 'kode', 'verifikasi']",8,"['login', 'terima', 'kode', 'verifikasi']",4,"['login', 'terima', 'kode', 'verifikasi']",login terima kode verifikasi,-1,3,Netral,Play Store
,"Aplikasi aneh sudah bayar berlangganan, sudah Terima kode otp via SMS malah kode otp nya di bilang salah",1,"Aplikasi aneh sudah bayar berlangganan, sudah Terima kode otp via SMS malah kode otp nya di bilang salah",aplikasi aneh sudah bayar berlangganan sudah terima kode otp via sms malah kode otp nya di bilang salah,"['aplikasi', 'aneh', 'sudah', 'bayar', 'berlangganan', 'sudah', 'terima', 'kode', 'otp', 'via', 'sms', 'malah', 'kode', 'otp', 'nya', 'di', 'bilang', 'salah']",18,"['aneh', 'bayar', 'berlangganan', 'terima', 'kode', 'otp', 'via', 'sms', 'kode', 'otp', 'bilang', 'salah']",12,"['aneh', 'bayar', 'langgan', 'terima', 'kode', 'otp', 'via', 'sms', 'kode', 'otp', 'bilang', 'salah']",aneh bayar langgan terima kode otp via sms kode otp bilang salah,-13,1,Negatif,Play Store
,"Lancar jaya kok. Gambar muncul, suara oke, download online juga ok. First log in aja yang agak ngelag, coba hapus chace / refresh, lalu open lagi. Aman kok 👌",5,"Bahasa jaya kok. Gambar muncul, suara oke, unduh online juga baik -baik saja. Masuk pertama adalah sedikit brengsek, cobalah untuk menyingkirkan chace / refresh, dan buka lagi. Safe Kok 👌",bahasa jaya kok gambar muncul suara oke unduh online juga baik baik saja masuk pertama adalah sedikit brengsek cobalah untuk menyingkirkan chace refresh dan buka lagi safe kok 👌,"['bahasa', 'jaya', 'kok', 'gambar', 'muncul', 'suara', 'oke', 'unduh', 'online', 'juga', 'baik', 'baik', 'saja', 'masuk', 'pertama', 'adalah', 'sedikit', 'brengsek', 'cobalah', 'untuk', 'menyingkirkan', 'chace', 'refresh', 'dan', 'buka', 'lagi', 'safe', 'kok', '👌']",29,"['bahasa', 'jaya', 'gambar', 'muncul', 'suara', 'oke', 'unduh', 'online', 'masuk', 'brengsek', 'cobalah', 'menyingkirkan', 'chace', 'refresh', 'buka', 'safe', '👌']",17,"['bahasa', 'jaya', 'gambar', 'muncul', 'suara', 'oke', 'unduh', 'online', 'masuk', 'brengsek', 'coba', 'singkir', 'chace', 'refresh', 'buka', 'safe', '']",bahasa jaya gambar muncul suara oke unduh online masuk brengsek coba singkir chace refresh buka safe ,-20,1,Negatif,Play Store
,Hiburan,5,Hiburan,hiburan,['hiburan'],1,['hiburan'],1,['hibur'],hibur,0,3,Netral,Play Store
,Sangat membantu,5,Sangat membantu,sangat membantu,"['sangat', 'membantu']",2,['membantu'],1,['bantu'],bantu,-4,1,Negatif,Play Store
,Nice,5,Bagus,bagus,['bagus'],1,[],0,[],,0,3,Netral,Play Store
,Jelek banget,1,Jelek banget,jelek banget,"['jelek', 'banget']",2,[],0,[],,0,3,Netral,Play Store
,"Saya sudah masukan kode yang benar, namun masih belum bisa login, tolong bantuan nya",3,"Saya sudah masukan kode yang benar, namun masih belum bisa login, tolong bantuan nya",saya sudah masukan kode yang benar namun masih belum bisa login tolong bantuan nya,"['saya', 'sudah', 'masukan', 'kode', 'yang', 'benar', 'namun', 'masih', 'belum', 'bisa', 'login', 'tolong', 'bantuan', 'nya']",14,"['masukan', 'kode', 'login', 'bantuan']",4,"['masuk', 'kode', 'login', 'bantu']",masuk kode login bantu,-10,1,Negatif,Play Store
